PdfType: replica
Format: lhagrid1
---
1.00000E-07 1.58489E-07 2.51189E-07 3.98107E-07 6.30957E-07 1.00000E-06 1.58489E-06 2.51189E-06 3.98107E-06 6.30957E-06 1.00000E-05 1.58489E-05 2.51189E-05 3.98107E-05 6.30957E-05 1.00000E-04 1.58489E-04 2.51189E-04 3.98107E-04 6.30957E-04 1.00000E-03 1.58489E-03 2.51189E-03 3.98107E-03 6.30957E-03 1.00000E-02 1.25893E-02 1.58489E-02 1.99526E-02 2.51189E-02 3.16228E-02 3.98107E-02 5.01187E-02 6.30957E-02 7.94328E-02 1.00000E-01 1.25900E-01 1.58500E-01 1.99500E-01 2.51200E-01 3.16200E-01 3.98100E-01 5.01200E-01 6.31000E-01 7.94300E-01 1.00000E+00
1.00000E+00 1.09854E+00 1.20679E+00 1.32571E+00 1.45635E+00 1.59986E+00 1.75751E+00 1.93070E+00 2.12095E+00 2.32995E+00 2.55955E+00 2.81177E+00 3.08884E+00 3.39322E+00 3.72759E+00 4.09492E+00 4.49843E+00 4.94171E+00 5.42868E+00 5.96362E+00 6.55129E+00 7.19686E+00 7.90604E+00 8.68511E+00 9.54095E+00 1.04811E+01 1.15140E+01 1.26486E+01 1.38950E+01 1.52642E+01 1.67683E+01 1.84207E+01 2.02359E+01 2.22300E+01 2.44205E+01 2.68270E+01 2.94705E+01 3.23746E+01 3.55648E+01 3.90694E+01 4.29193E+01 4.71487E+01 5.17947E+01 5.68987E+01 6.25055E+01 6.86649E+01 7.54312E+01 8.28643E+01 9.10298E+01 1.00000E+02
-5 -4 -3 -2 -1 0 1 2 3 4 5
0.00000E+00 1.08725E-01 1.31351E-01 4.20050E-01 4.26076E-01 3.34432E+00 4.35589E-01 4.63938E-01 1.31355E-01 1.08725E-01 0.00000E+00
0.00000E+00 9.90827E-02 1.29084E-01 3.81702E-01 3.85556E-01 3.27695E+00 4.03930E-01 4.35476E-01 1.29090E-01 9.90827E-02 0.00000E+00
0.00000E+00 8.97955E-02 1.29549E-01 3.47967E-01 3.48854E-01 3.24461E+00 3.79579E-01 4.14639E-01 1.29558E-01 8.97955E-02 0.00000E+00
0.00000E+00 8.06871E-02 1.32988E-01 3.18560E-01 3.15609E-01 3.24434E+00 3.63172E-01 4.02258E-01 1.33001E-01 8.06871E-02 0.00000E+00
0.00000E+00 7.14776E-02 1.39233E-01 2.92965E-01 2.85317E-01 3.26356E+00 3.55285E-01 3.99395E-01 1.39253E-01 7.14776E-02 0.00000E+00
0.00000E+00 6.18016E-02 1.47230E-01 2.70304E-01 2.57260E-01 3.27246E+00 3.56221E-01 4.07373E-01 1.47261E-01 6.18016E-02 0.00000E+00
0.00000E+00 5.66770E-02 1.51143E-01 2.59686E-01 2.43772E-01 3.25707E+00 3.59952E-01 4.15926E-01 1.51182E-01 5.66770E-02 0.00000E+00
0.00000E+00 5.13263E-02 1.54332E-01 2.49292E-01 2.30450E-01 3.21658E+00 3.65748E-01 4.27832E-01 1.54381E-01 5.13263E-02 0.00000E+00
0.00000E+00 4.57573E-02 1.56095E-01 2.38916E-01 2.17129E-01 3.14062E+00 3.73456E-01 4.43351E-01 1.56157E-01 4.57573E-02 0.00000E+00
0.00000E+00 4.00213E-02 1.55574E-01 2.28346E-01 2.03629E-01 3.01888E+00 3.82863E-01 4.62749E-01 1.55656E-01 4.00213E-02 0.00000E+00
0.00000E+00 3.42220E-02 1.51816E-01 2.17367E-01 1.89755E-01 2.84311E+00 3.93670E-01 4.86267E-01 1.51925E-01 3.42220E-02 0.00000E+00
0.00000E+00 2.85165E-02 1.43898E-01 2.05734E-01 1.75292E-01 2.60991E+00 4.05454E-01 5.14055E-01 1.44052E-01 2.85165E-02 0.00000E+00
0.00000E+00 2.31009E-02 1.31154E-01 1.93123E-01 1.60000E-01 2.32387E+00 4.17587E-01 5.46053E-01 1.31388E-01 2.31009E-02 0.00000E+00
0.00000E+00 1.81763E-02 1.13492E-01 1.79044E-01 1.43610E-01 1.99995E+00 4.29084E-01 5.81786E-01 1.13881E-01 1.81763E-02 0.00000E+00
0.00000E+00 1.38970E-02 9.17354E-02 1.62751E-01 1.25851E-01 1.66313E+00 4.38410E-01 6.20054E-01 9.24435E-02 1.38970E-02 0.00000E+00
0.00000E+00 1.03203E-02 6.78335E-02 1.43272E-01 1.06529E-01 1.34312E+00 4.43255E-01 6.58497E-01 6.91861E-02 1.03203E-02 0.00000E+00
0.00000E+00 7.38773E-03 4.46767E-02 1.19714E-01 8.56981E-02 1.06349E+00 4.40427E-01 6.93034E-01 4.72502E-02 7.38773E-03 0.00000E+00
0.00000E+00 4.97591E-03 2.53714E-02 9.20651E-02 6.39547E-02 8.29541E-01 4.26012E-01 7.17163E-01 2.99542E-02 4.97591E-03 0.00000E+00
0.00000E+00 2.99917E-03 1.20348E-02 6.22605E-02 4.26925E-02 6.24544E-01 3.95892E-01 7.21416E-01 1.91639E-02 2.99917E-03 0.00000E+00
0.00000E+00 1.48599E-03 4.86555E-03 3.45425E-02 2.40109E-02 4.25584E-01 3.46307E-01 6.93203E-01 1.37217E-02 1.48599E-03 0.00000E+00
0.00000E+00 5.34715E-04 2.54206E-03 1.41856E-02 1.02508E-02 2.35804E-01 2.75399E-01 6.18633E-01 9.91327E-03 5.34715E-04 0.00000E+00
0.00000E+00 1.15327E-04 3.90912E-03 3.62406E-03 2.55464E-03 9.11807E-02 1.85980E-01 4.88215E-01 5.16408E-03 1.15327E-04 0.00000E+00
0.00000E+00 1.16960E-05 9.66408E-03 4.19328E-04 -3.38830E-05 2.03349E-02 9.29552E-02 3.10564E-01 1.25165E-03 1.16960E-05 0.00000E+00
0.00000E+00 6.91245E-07 1.75667E-02 6.79047E-06 -1.58649E-04 2.33724E-03 2.52001E-02 1.29355E-01 6.76207E-05 6.91245E-07 0.00000E+00
0.00000E+00 1.96594E-06 9.53964E-03 -1.16303E-05 -6.38663E-06 -1.72840E-04 1.39979E-03 1.82929E-02 -2.43363E-05 1.96594E-06 0.00000E+00
0.00000E+00 1.19656E-05 -9.99542E-05 -1.33020E-05 1.28952E-05 -1.13209E-03 -1.39545E-05 1.43643E-05 -2.30734E-04 1.19656E-05 0.00000E+00
0.00000E+00 6.73100E-01 6.77772E-01 3.09434E+00 3.09893E+00 1.46749E+01 3.09430E+00 3.09853E+00 6.77865E-01 6.73100E-01 0.00000E+00
0.00000E+00 6.23202E-01 6.27690E-01 2.81113E+00 2.81600E+00 1.36431E+01 2.81131E+00 2.81653E+00 6.27715E-01 6.23202E-01 0.00000E+00
0.00000E+00 5.77153E-01 5.81453E-01 2.55414E+00 2.55931E+00 1.26941E+01 2.55423E+00 2.55980E+00 5.81451E-01 5.77153E-01 0.00000E+00
0.00000E+00 5.34625E-01 5.38750E-01 2.32089E+00 2.32636E+00 1.18202E+01 2.32089E+00 2.32668E+00 5.38743E-01 5.34625E-01 0.00000E+00
0.00000E+00 4.95314E-01 4.99287E-01 2.10912E+00 2.11489E+00 1.10147E+01 2.10908E+00 2.11519E+00 4.99282E-01 4.95314E-01 0.00000E+00
0.00000E+00 4.58948E-01 4.62793E-01 1.91676E+00 1.92287E+00 1.02714E+01 1.91677E+00 1.92332E+00 4.62791E-01 4.58948E-01 0.00000E+00
0.00000E+00 4.25274E-01 4.29021E-01 1.74199E+00 1.74843E+00 9.58473E+00 1.74207E+00 1.74916E+00 4.29022E-01 4.25274E-01 0.00000E+00
0.00000E+00 3.94063E-01 3.97747E-01 1.58311E+00 1.58991E+00 8.94984E+00 1.58327E+00 1.59098E+00 3.97749E-01 3.94063E-01 0.00000E+00
0.00000E+00 3.65102E-01 3.68769E-01 1.43862E+00 1.44579E+00 8.36239E+00 1.43887E+00 1.44727E+00 3.68771E-01 3.65102E-01 0.00000E+00
0.00000E+00 3.38195E-01 3.41903E-01 1.30715E+00 1.31469E+00 7.81853E+00 1.30749E+00 1.31665E+00 3.41905E-01 3.38195E-01 0.00000E+00
0.00000E+00 3.13161E-01 3.16986E-01 1.18746E+00 1.19539E+00 7.31486E+00 1.18793E+00 1.19792E+00 3.16986E-01 3.13161E-01 0.00000E+00
0.00000E+00 2.89832E-01 2.93872E-01 1.07844E+00 1.08674E+00 6.84843E+00 1.07909E+00 1.09003E+00 2.93872E-01 2.89832E-01 0.00000E+00
0.00000E+00 2.68051E-01 2.72440E-01 9.79087E-01 9.87721E-01 6.41669E+00 9.79984E-01 9.92017E-01 2.72440E-01 2.68051E-01 0.00000E+00
0.00000E+00 2.47677E-01 2.52593E-01 8.88489E-01 8.97422E-01 6.01758E+00 8.89766E-01 9.03061E-01 2.52592E-01 2.47677E-01 0.00000E+00
0.00000E+00 2.28578E-01 2.34264E-01 8.05850E-01 8.15009E-01 5.64946E+00 8.07687E-01 8.22440E-01 2.34264E-01 2.28578E-01 0.00000E+00
0.00000E+00 2.10639E-01 2.17426E-01 7.30470E-01 7.39745E-01 5.31120E+00 7.33119E-01 7.49552E-01 2.17427E-01 2.10639E-01 0.00000E+00
0.00000E+00 1.93758E-01 2.02099E-01 6.61748E-01 6.70979E-01 5.00226E+00 6.65571E-01 6.83926E-01 2.02100E-01 1.93758E-01 0.00000E+00
0.00000E+00 1.77850E-01 1.88360E-01 5.99182E-01 6.08141E-01 4.72266E+00 6.04693E-01 6.25228E-01 1.88362E-01 1.77850E-01 0.00000E+00
0.00000E+00 1.62844E-01 1.76355E-01 5.42371E-01 5.50744E-01 4.47314E+00 5.50300E-01 5.73283E-01 1.76357E-01 1.62844E-01 0.00000E+00
0.00000E+00 1.48678E-01 1.66304E-01 4.91003E-01 4.98372E-01 4.25506E+00 5.02384E-01 5.28082E-01 1.66308E-01 1.48678E-01 0.00000E+00
0.00000E+00 1.35289E-01 1.58503E-01 4.44842E-01 4.50666E-01 4.07026E+00 4.61122E-01 4.89805E-01 1.58508E-01 1.35289E-01 0.00000E+00
0.00000E+00 1.22593E-01 1.53294E-01 4.03693E-01 4.07299E-01 3.92040E+00 4.26878E-01 4.58825E-01 1.53302E-01 1.22593E-01 0.00000E+00
0.00000E+00 1.10453E-01 1.51001E-01 3.67330E-01 3.67927E-01 3.80556E+00 4.00156E-01 4.35716E-01 1.51012E-01 1.10453E-01 0.00000E+00
0.00000E+00 9.86433E-02 1.51784E-01 3.35408E-01 3.32135E-01 3.72135E+00 3.81524E-01 4.21257E-01 1.51800E-01 9.86433E-02 0.00000E+00
0.00000E+00 8.68226E-02 1.55361E-01 3.07329E-01 2.99346E-01 3.65394E+00 3.71459E-01 4.16433E-01 1.55385E-01 8.68226E-02 0.00000E+00
0.00000E+00 7.45646E-02 1.60547E-01 2.82130E-01 2.68764E-01 3.57322E+00 3.70139E-01 4.22465E-01 1.60585E-01 7.45646E-02 0.00000E+00
0.00000E+00 6.81464E-02 1.62965E-01 2.70200E-01 2.53982E-01 3.51233E+00 3.72672E-01 4.30014E-01 1.63012E-01 6.81464E-02 0.00000E+00
0.00000E+00 6.15002E-02 1.64591E-01 2.58462E-01 2.39342E-01 3.42660E+00 3.77204E-01 4.40875E-01 1.64650E-01 6.15002E-02 0.00000E+00
0.00000E+00 5.46406E-02 1.64731E-01 2.46712E-01 2.24684E-01 3.30652E+00 3.83575E-01 4.55294E-01 1.64806E-01 5.46406E-02 0.00000E+00
0.00000E+00 4.76329E-02 1.62553E-01 2.34751E-01 2.09839E-01 3.14301E+00 3.91565E-01 4.73522E-01 1.62650E-01 4.76329E-02 0.00000E+00
0.00000E+00 4.06027E-02 1.57150E-01 2.22382E-01 1.94635E-01 2.92933E+00 4.00879E-01 4.95786E-01 1.57280E-01 4.06027E-02 0.00000E+00
0.00000E+00 3.37348E-02 1.47672E-01 2.09389E-01 1.78891E-01 2.66371E+00 4.11100E-01 5.22218E-01 1.47853E-01 3.37348E-02 0.00000E+00
0.00000E+00 2.72557E-02 1.33544E-01 1.95481E-01 1.62405E-01 2.35210E+00 4.21603E-01 5.52728E-01 1.33814E-01 2.72557E-02 0.00000E+00
0.00000E+00 2.13927E-02 1.14768E-01 1.80201E-01 1.44954E-01 2.01014E+00 4.31409E-01 5.86796E-01 1.15206E-01 2.13927E-02 0.00000E+00
0.00000E+00 1.63156E-02 9.22411E-02 1.62848E-01 1.26309E-01 1.66222E+00 4.38981E-01 6.23157E-01 9.30132E-02 1.63156E-02 0.00000E+00
0.00000E+00 1.20806E-02 6.79308E-02 1.42499E-01 1.06307E-01 1.33611E+00 4.42014E-01 6.59364E-01 6.93614E-02 1.20806E-02 0.00000E+00
0.00000E+00 8.61386E-03 4.46678E-02 1.18327E-01 8.50238E-02 1.05257E+00 4.37342E-01 6.91248E-01 4.73174E-02 8.61386E-03 0.00000E+00
0.00000E+00 5.77207E-03 2.54301E-02 9.04023E-02 6.30653E-02 8.14790E-01 4.21130E-01 7.12275E-01 3.00413E-02 5.77207E-03 0.00000E+00
0.00000E+00 3.45894E-03 1.21933E-02 6.07050E-02 4.18148E-02 6.06346E-01 3.89421E-01 7.13086E-01 1.92221E-02 3.45894E-03 0.00000E+00
0.00000E+00 1.70536E-03 5.07963E-03 3.34192E-02 2.33304E-02 4.07098E-01 3.38718E-01 6.81456E-01 1.36295E-02 1.70536E-03 0.00000E+00
0.00000E+00 6.13391E-04 2.78285E-03 1.36072E-02 9.86143E-03 2.22244E-01 2.67560E-01 6.04275E-01 9.66867E-03 6.13391E-04 0.00000E+00
0.00000E+00 1.34335E-04 4.17025E-03 3.44376E-03 2.42181E-03 8.52114E-02 1.79202E-01 4.73237E-01 4.94447E-03 1.34335E-04 0.00000E+00
0.00000E+00 1.46595E-05 9.77818E-03 3.94897E-04 -3.98291E-05 1.93019E-02 8.86381E-02 2.98152E-01 1.17839E-03 1.46595E-05 0.00000E+00
0.00000E+00 1.04804E-06 1.70567E-02 6.57409E-06 -1.49157E-04 2.38783E-03 2.36960E-02 1.22574E-01 6.17652E-05 1.04804E-06 0.00000E+00
0.00000E+00 2.51559E-06 8.91078E-03 -9.72642E-06 -5.13474E-06 -1.41036E-04 1.28837E-03 1.69713E-02 -2.66483E-05 2.51559E-06 0.00000E+00
0.00000E+00 1.40893E-05 -1.01676E-04 -5.75360E-06 1.49963E-05 -9.87031E-04 -6.46373E-06 1.62106E-05 -2.23410E-04 1.40893E-05 0.00000E+00
0.00000E+00 8.78640E-01 8.83301E-01 3.28579E+00 3.29040E+00 1.90691E+01 3.28577E+00 3.29005E+00 8.83391E-01 8.78640E-01 0.00000E+00
0.00000E+00 8.11171E-01 8.15649E-01 2.98636E+00 2.99125E+00 1.77092E+01 2.98654E+00 2.99178E+00 8.15672E-01 8.11171E-01 0.00000E+00
0.00000E+00 7.48949E-01 7.53240E-01 2.71442E+00 2.71960E+00 1.64555E+01 2.71451E+00 2.72010E+00 7.53238E-01 7.48949E-01 0.00000E+00
0.00000E+00 6.91533E-01 6.95652E-01 2.46738E+00 2.47287E+00 1.52985E+01 2.46738E+00 2.47320E+00 6.95644E-01 6.91533E-01 0.00000E+00
0.00000E+00 6.38517E-01 6.42486E-01 2.24290E+00 2.24869E+00 1.42298E+01 2.24287E+00 2.24901E+00 6.42481E-01 6.38517E-01 0.00000E+00
0.00000E+00 5.89533E-01 5.93377E-01 2.03882E+00 2.04495E+00 1.32416E+01 2.03884E+00 2.04543E+00 5.93375E-01 5.89533E-01 0.00000E+00
0.00000E+00 5.44242E-01 5.47992E-01 1.85324E+00 1.85971E+00 1.23268E+01 1.85334E+00 1.86047E+00 5.47993E-01 5.44242E-01 0.00000E+00
0.00000E+00 5.02336E-01 5.06029E-01 1.68440E+00 1.69122E+00 1.14793E+01 1.68458E+00 1.69234E+00 5.06031E-01 5.02336E-01 0.00000E+00
0.00000E+00 4.63530E-01 4.67213E-01 1.53073E+00 1.53792E+00 1.06936E+01 1.53100E+00 1.53946E+00 4.67214E-01 4.63530E-01 0.00000E+00
0.00000E+00 4.27561E-01 4.31293E-01 1.39080E+00 1.39836E+00 9.96470E+00 1.39117E+00 1.40039E+00 4.31294E-01 4.27561E-01 0.00000E+00
0.00000E+00 3.94187E-01 3.98046E-01 1.26331E+00 1.27125E+00 9.28825E+00 1.26382E+00 1.27388E+00 3.98047E-01 3.94187E-01 0.00000E+00
0.00000E+00 3.63181E-01 3.67272E-01 1.14711E+00 1.15542E+00 8.66037E+00 1.14780E+00 1.15883E+00 3.67272E-01 3.63181E-01 0.00000E+00
0.00000E+00 3.34338E-01 3.38796E-01 1.04114E+00 1.04978E+00 8.07765E+00 1.04211E+00 1.05424E+00 3.38796E-01 3.34338E-01 0.00000E+00
0.00000E+00 3.07468E-01 3.12478E-01 9.44458E-01 9.53384E-01 7.53723E+00 9.45827E-01 9.59240E-01 3.12478E-01 3.07468E-01 0.00000E+00
0.00000E+00 2.82395E-01 2.88208E-01 8.56221E-01 8.65360E-01 7.03671E+00 8.58182E-01 8.73072E-01 2.88208E-01 2.82395E-01 0.00000E+00
0.00000E+00 2.58965E-01 2.65921E-01 7.75695E-01 7.84935E-01 6.57423E+00 7.78515E-01 7.95105E-01 2.65922E-01 2.58965E-01 0.00000E+00
0.00000E+00 2.37040E-01 2.45603E-01 7.02251E-01 7.11425E-01 6.14849E+00 7.06305E-01 7.24839E-01 2.45604E-01 2.37040E-01 0.00000E+00
0.00000E+00 2.16501E-01 2.27298E-01 6.35355E-01 6.44231E-01 5.75879E+00 6.41176E-01 6.61917E-01 2.27300E-01 2.16501E-01 0.00000E+00
0.00000E+00 1.97245E-01 2.11122E-01 5.74578E-01 5.82837E-01 5.40506E+00 5.82922E-01 6.06141E-01 2.11125E-01 1.97245E-01 0.00000E+00
0.00000E+00 1.79180E-01 1.97265E-01 5.19581E-01 5.26798E-01 5.08781E+00 5.31509E-01 5.57481E-01 1.97269E-01 1.79180E-01 0.00000E+00
0.00000E+00 1.62212E-01 1.85987E-01 4.70096E-01 4.75726E-01 4.80789E+00 4.87090E-01 5.16095E-01 1.85993E-01 1.62212E-01 0.00000E+00
0.00000E+00 1.46220E-01 1.77586E-01 4.25887E-01 4.29256E-01 4.56589E+00 4.49991E-01 4.82327E-01 1.77595E-01 1.46220E-01 0.00000E+00
0.00000E+00 1.31025E-01 1.72324E-01 3.86680E-01 3.87002E-01 4.36066E+00 4.20669E-01 4.56713E-01 1.72337E-01 1.31025E-01 0.00000E+00
0.00000E+00 1.16348E-01 1.70277E-01 3.52065E-01 3.48486E-01 4.18657E+00 3.99618E-01 4.39977E-01 1.70297E-01 1.16348E-01 0.00000E+00
0.00000E+00 1.01790E-01 1.71056E-01 3.21365E-01 3.13066E-01 4.02882E+00 3.87218E-01 4.33026E-01 1.71085E-01 1.01790E-01 0.00000E+00
0.00000E+00 8.68684E-02 1.73354E-01 2.93539E-01 2.79871E-01 3.85718E+00 3.83530E-01 4.36985E-01 1.73397E-01 8.68684E-02 0.00000E+00
0.00000E+00 7.91352E-02 1.74262E-01 2.80275E-01 2.63773E-01 3.75114E+00 3.84831E-01 4.43485E-01 1.74317E-01 7.91352E-02 0.00000E+00
0.00000E+00 7.11865E-02 1.74330E-01 2.67185E-01 2.47808E-01 3.62111E+00 3.88082E-01 4.53270E-01 1.74398E-01 7.11865E-02 0.00000E+00
0.00000E+00 6.30444E-02 1.72872E-01 2.54071E-01 2.31821E-01 3.45844E+00 3.93116E-01 4.66573E-01 1.72958E-01 6.30444E-02 0.00000E+00
0.00000E+00 5.47881E-02 1.69081E-01 2.40747E-01 2.15657E-01 3.25515E+00 3.99710E-01 4.83632E-01 1.69194E-01 5.47881E-02 0.00000E+00
0.00000E+00 4.65636E-02 1.62098E-01 2.27033E-01 1.99166E-01 3.00587E+00 4.07570E-01 5.04661E-01 1.62247E-01 4.65636E-02 0.00000E+00
0.00000E+00 3.85810E-02 1.51138E-01 2.12739E-01 1.82196E-01 2.71020E+00 4.16284E-01 5.29772E-01 1.51345E-01 3.85810E-02 0.00000E+00
0.00000E+00 3.10926E-02 1.35708E-01 1.97600E-01 1.64581E-01 2.37524E+00 4.25231E-01 5.58845E-01 1.36013E-01 3.10926E-02 0.00000E+00
0.00000E+00 2.43470E-02 1.15896E-01 1.81195E-01 1.46136E-01 2.01702E+00 4.33433E-01 5.91317E-01 1.16380E-01 2.43470E-02 0.00000E+00
0.00000E+00 1.85243E-02 9.26617E-02 1.62855E-01 1.26666E-01 1.65925E+00 4.39351E-01 6.25855E-01 9.34934E-02 1.85243E-02 0.00000E+00
0.00000E+00 1.36770E-02 6.79825E-02 1.41704E-01 1.06039E-01 1.32778E+00 4.40681E-01 6.59935E-01 6.94845E-02 1.36770E-02 0.00000E+00
0.00000E+00 9.71552E-03 4.46301E-02 1.16978E-01 8.43469E-02 1.04084E+00 4.34287E-01 6.89309E-01 4.73469E-02 9.71552E-03 0.00000E+00
0.00000E+00 6.47873E-03 2.54622E-02 8.88167E-02 6.22025E-02 7.99840E-01 4.16411E-01 7.07421E-01 3.00929E-02 6.47873E-03 0.00000E+00
0.00000E+00 3.86122E-03 1.23245E-02 5.92419E-02 4.09789E-02 5.88772E-01 3.83252E-01 7.05029E-01 1.92505E-02 3.86122E-03 0.00000E+00
0.00000E+00 1.89479E-03 5.26935E-03 3.23754E-02 2.26923E-02 3.89923E-01 3.31561E-01 6.70265E-01 1.35265E-02 1.89479E-03 0.00000E+00
0.00000E+00 6.81115E-04 3.00220E-03 1.30764E-02 9.50239E-03 2.10021E-01 2.60239E-01 5.90756E-01 9.43621E-03 6.81115E-04 0.00000E+00
0.00000E+00 1.51156E-04 4.40551E-03 3.28078E-03 2.30196E-03 7.99428E-02 1.72937E-01 4.59282E-01 4.74337E-03 1.51156E-04 0.00000E+00
0.00000E+00 1.74959E-05 9.86580E-03 3.73303E-04 -4.43969E-05 1.83782E-02 8.46938E-02 2.86720E-01 1.11273E-03 1.74959E-05 0.00000E+00
0.00000E+00 1.41836E-06 1.65713E-02 6.47385E-06 -1.40529E-04 2.41214E-03 2.23420E-02 1.16417E-01 5.66306E-05 1.41836E-06 0.00000E+00
0.00000E+00 3.04891E-06 8.34707E-03 -7.90539E-06 -3.98640E-06 -1.09041E-04 1.19043E-03 1.57972E-02 -2.84973E-05 3.04891E-06 0.00000E+00
0.00000E+00 1.59241E-05 -1.02639E-04 1.03432E-06 1.68045E-05 -8.41027E-04 2.78457E-07 1.78112E-05 -2.15772E-04 1.59241E-05 0.00000E+00
0.00000E+00 1.10888E+00 1.11353E+00 3.50269E+00 3.50731E+00 2.40943E+01 3.50267E+00 3.50700E+00 1.11362E+00 1.10888E+00 0.00000E+00
0.00000E+00 1.02099E+00 1.02545E+00 3.18411E+00 3.18902E+00 2.23467E+01 3.18429E+00 3.18955E+00 1.02548E+00 1.02099E+00 0.00000E+00
0.00000E+00 9.40007E-01 9.44290E-01 2.89457E+00 2.89977E+00 2.07329E+01 2.89466E+00 2.90026E+00 9.44287E-01 9.40007E-01 0.00000E+00
0.00000E+00 8.65367E-01 8.69479E-01 2.63135E+00 2.63685E+00 1.92413E+01 2.63135E+00 2.63720E+00 8.69472E-01 8.65367E-01 0.00000E+00
0.00000E+00 7.96535E-01 8.00500E-01 2.39199E+00 2.39781E+00 1.78614E+01 2.39197E+00 2.39815E+00 8.00495E-01 7.96535E-01 0.00000E+00
0.00000E+00 7.33031E-01 7.36874E-01 2.17425E+00 2.18039E+00 1.65836E+01 2.17428E+00 2.18090E+00 7.36873E-01 7.33031E-01 0.00000E+00
0.00000E+00 6.74413E-01 6.78166E-01 1.97611E+00 1.98259E+00 1.53994E+01 1.97621E+00 1.98339E+00 6.78167E-01 6.74413E-01 0.00000E+00
0.00000E+00 6.20275E-01 6.23976E-01 1.79573E+00 1.80257E+00 1.43010E+01 1.79592E+00 1.80374E+00 6.23978E-01 6.20275E-01 0.00000E+00
0.00000E+00 5.70248E-01 5.73945E-01 1.63146E+00 1.63867E+00 1.32816E+01 1.63175E+00 1.64027E+00 5.73947E-01 5.70248E-01 0.00000E+00
0.00000E+00 5.23987E-01 5.27742E-01 1.48181E+00 1.48939E+00 1.23350E+01 1.48221E+00 1.49149E+00 5.27743E-01 5.23987E-01 0.00000E+00
0.00000E+00 4.81176E-01 4.85070E-01 1.34541E+00 1.35336E+00 1.14556E+01 1.34594E+00 1.35608E+00 4.85071E-01 4.81176E-01 0.00000E+00
0.00000E+00 4.41524E-01 4.45663E-01 1.22102E+00 1.22933E+00 1.06386E+01 1.22176E+00 1.23288E+00 4.45662E-01 4.41524E-01 0.00000E+00
0.00000E+00 4.04759E-01 4.09284E-01 1.10756E+00 1.11620E+00 9.87951E+00 1.10858E+00 1.12082E+00 4.09284E-01 4.04759E-01 0.00000E+00
0.00000E+00 3.70636E-01 3.75738E-01 1.00401E+00 1.01293E+00 9.17456E+00 1.00547E+00 1.01899E+00 3.75738E-01 3.70636E-01 0.00000E+00
0.00000E+00 3.38927E-01 3.44863E-01 9.09490E-01 9.18610E-01 8.52049E+00 9.11574E-01 9.26594E-01 3.44864E-01 3.38927E-01 0.00000E+00
0.00000E+00 3.09430E-01 3.16549E-01 8.23225E-01 8.32430E-01 7.91458E+00 8.26212E-01 8.42952E-01 3.16550E-01 3.09430E-01 0.00000E+00
0.00000E+00 2.81961E-01 2.90738E-01 7.44542E-01 7.53661E-01 7.35474E+00 7.48821E-01 7.67528E-01 2.90740E-01 2.81961E-01 0.00000E+00
0.00000E+00 2.56362E-01 2.67435E-01 6.72872E-01 6.81667E-01 6.83940E+00 6.78995E-01 6.99934E-01 2.67438E-01 2.56362E-01 0.00000E+00
0.00000E+00 2.32490E-01 2.46719E-01 6.07749E-01 6.15896E-01 6.36768E+00 6.16494E-01 6.39941E-01 2.46723E-01 2.32490E-01 0.00000E+00
0.00000E+00 2.10216E-01 2.28742E-01 5.48798E-01 5.55868E-01 5.93915E+00 5.61255E-01 5.87492E-01 2.28746E-01 2.10216E-01 0.00000E+00
0.00000E+00 1.89407E-01 2.13720E-01 4.95713E-01 5.01157E-01 5.55373E+00 5.13397E-01 5.42713E-01 2.13727E-01 1.89407E-01 0.00000E+00
0.00000E+00 1.69901E-01 2.01901E-01 4.48213E-01 4.51357E-01 5.21092E+00 4.73204E-01 5.05916E-01 2.01912E-01 1.69901E-01 0.00000E+00
0.00000E+00 1.51472E-01 1.93484E-01 4.05971E-01 4.06030E-01 4.90844E+00 4.41077E-01 4.77591E-01 1.93499E-01 1.51472E-01 0.00000E+00
0.00000E+00 1.33786E-01 1.88458E-01 3.68509E-01 3.64641E-01 4.63953E+00 4.17438E-01 4.58402E-01 1.88480E-01 1.33786E-01 0.00000E+00
0.00000E+00 1.16386E-01 1.86329E-01 3.35074E-01 3.26476E-01 4.38857E+00 4.02570E-01 4.49183E-01 1.86362E-01 1.16386E-01 0.00000E+00
0.00000E+00 9.87360E-02 1.85679E-01 3.04550E-01 2.90599E-01 4.12538E+00 3.96424E-01 4.50966E-01 1.85728E-01 9.87360E-02 0.00000E+00
0.00000E+00 8.96735E-02 1.85070E-01 2.89936E-01 2.73169E-01 3.97470E+00 3.96467E-01 4.56381E-01 1.85132E-01 8.96735E-02 0.00000E+00
0.00000E+00 8.04209E-02 1.83589E-01 2.75493E-01 2.55878E-01 3.80145E+00 3.98427E-01 4.65068E-01 1.83667E-01 8.04209E-02 0.00000E+00
0.00000E+00 7.10081E-02 1.80560E-01 2.61030E-01 2.38575E-01 3.59773E+00 4.02129E-01 4.77246E-01 1.80659E-01 7.10081E-02 0.00000E+00
0.00000E+00 6.15280E-02 1.75203E-01 2.46371E-01 2.21120E-01 3.35660E+00 4.07349E-01 4.93143E-01 1.75330E-01 6.15280E-02 0.00000E+00
0.00000E+00 5.21458E-02 1.66700E-01 2.31356E-01 2.03383E-01 3.07387E+00 4.13795E-01 5.12957E-01 1.66868E-01 5.21458E-02 0.00000E+00
